age,job,marital,education,default,balance,housing,loan,contact,month,month_date,duration,campaign,poutcome,subscribed,subscribed_bin,balance_segment,segment,propension_score,score_decile,priorite
35,technician,single,primary,no,744,yes,no,cellular,apr,2025-04-01,1096,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.868840495518405,D9,PRIORITÉ 1 — Contacter en urgence
32,technician,single,tertiary,no,696,no,yes,cellular,aug,2025-08-01,101,4,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.1618299459862604,D4,PRIORITÉ 3 — Nurturing
49,management,married,tertiary,no,4594,no,no,cellular,aug,2025-08-01,157,3,,no,0,Q4 — Solde élevé,CHAUD,0.1617379754006858,D4,PRIORITÉ 3 — Nurturing
42,entrepreneur,married,secondary,no,1002,no,no,,jun,2025-06-01,109,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0449088692745488,D3,PRIORITÉ 4 — Ne pas contacter
31,management,single,tertiary,no,-173,yes,no,,may,2025-05-01,396,2,,no,0,Q1 — Faible solde,TIÈDE,0.0857706889409861,D3,PRIORITÉ 4 — Ne pas contacter
35,services,single,secondary,no,1239,yes,no,cellular,may,2025-05-01,60,2,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.017846908587658,D1,PRIORITÉ 4 — Ne pas contacter
31,technician,single,secondary,no,354,no,yes,cellular,aug,2025-08-01,186,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1139044493083249,D3,PRIORITÉ 4 — Ne pas contacter
45,admin.,single,secondary,no,375,no,yes,,sep,2025-09-01,10,1,failure,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1833473753269199,D4,PRIORITÉ 3 — Nurturing
24,blue-collar,single,secondary,no,3,yes,no,cellular,may,2025-05-01,311,1,,no,0,Q1 — Faible solde,TIÈDE,0.4431769582596344,D5,PRIORITÉ 2 — À qualifier
49,self-employed,divorced,secondary,no,6116,yes,no,cellular,nov,2025-11-01,43,1,,no,0,Q4 — Solde élevé,TIÈDE,0.0261803409288522,D2,PRIORITÉ 4 — Ne pas contacter
36,self-employed,married,tertiary,no,4515,yes,no,,jun,2025-06-01,408,2,,no,0,Q4 — Solde élevé,TIÈDE,0.1582017559177662,D4,PRIORITÉ 3 — Nurturing
28,blue-collar,single,tertiary,no,727,yes,no,,jun,2025-06-01,144,4,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0448594565177703,D3,PRIORITÉ 4 — Ne pas contacter
54,retired,married,secondary,no,3846,yes,yes,,jun,2025-06-01,216,2,,no,0,Q4 — Solde élevé,TIÈDE,0.0349951089481554,D2,PRIORITÉ 4 — Ne pas contacter
27,blue-collar,single,primary,no,1128,yes,no,,jun,2025-06-01,88,4,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0246094931324215,D2,PRIORITÉ 4 — Ne pas contacter
34,management,divorced,tertiary,no,1173,no,yes,cellular,jul,2025-07-01,93,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0632402245711623,D3,PRIORITÉ 4 — Ne pas contacter
40,management,single,tertiary,no,27,no,no,cellular,aug,2025-08-01,165,6,,no,0,Q1 — Faible solde,TIÈDE,0.078074158232852,D3,PRIORITÉ 4 — Ne pas contacter
32,admin.,single,tertiary,no,328,yes,yes,,jun,2025-06-01,271,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0448207625505085,D3,PRIORITÉ 4 — Ne pas contacter
41,admin.,married,secondary,no,0,yes,no,cellular,nov,2025-11-01,595,2,,no,0,Q1 — Faible solde,TIÈDE,0.6089730973904806,D6,PRIORITÉ 1 — Contacter en urgence
38,services,single,primary,no,-87,yes,no,cellular,may,2025-05-01,531,1,,no,0,Q1 — Faible solde,TIÈDE,0.6992081297145188,D7,PRIORITÉ 1 — Contacter en urgence
35,admin.,single,secondary,no,2830,no,no,,jun,2025-06-01,22,12,,no,0,Q4 — Solde élevé,CHAUD,0.0194846909152527,D1,PRIORITÉ 4 — Ne pas contacter
31,technician,married,secondary,no,4,no,no,,may,2025-05-01,199,4,,no,0,Q1 — Faible solde,TIÈDE,0.036416230605508,D2,PRIORITÉ 4 — Ne pas contacter
47,entrepreneur,married,secondary,no,0,no,no,,jun,2025-06-01,563,2,,no,0,Q1 — Faible solde,TIÈDE,0.5283930864796296,D6,PRIORITÉ 2 — À qualifier
41,admin.,married,secondary,no,80,no,no,cellular,nov,2025-11-01,202,1,,no,0,Q1 — Faible solde,CHAUD,0.3309347789037738,D5,PRIORITÉ 3 — Nurturing
29,admin.,single,secondary,no,2768,yes,no,,jun,2025-06-01,121,4,,no,0,Q4 — Solde élevé,TIÈDE,0.0299286875908677,D2,PRIORITÉ 4 — Ne pas contacter
33,management,married,tertiary,no,5,yes,no,,aug,2025-08-01,12,1,,no,0,Q1 — Faible solde,TIÈDE,0.0275606989601585,D2,PRIORITÉ 4 — Ne pas contacter
89,retired,married,tertiary,no,553,no,no,telephone,aug,2025-08-01,2027,5,,no,0,Q3 — Solde moyen-haut,CHAUD,0.3890433058054882,D5,PRIORITÉ 2 — À qualifier
54,blue-collar,married,secondary,no,-102,yes,no,cellular,aug,2025-08-01,164,7,,no,0,Q1 — Faible solde,FROID,0.05460154642758,D3,PRIORITÉ 4 — Ne pas contacter
72,retired,married,primary,no,2079,no,no,cellular,aug,2025-08-01,100,1,other,no,0,Q4 — Solde élevé,CHAUD,0.4025835148096051,D5,PRIORITÉ 2 — À qualifier
29,blue-collar,married,secondary,no,1,yes,no,,may,2025-05-01,215,1,,no,0,Q1 — Faible solde,TIÈDE,0.0305248349467253,D2,PRIORITÉ 4 — Ne pas contacter
41,blue-collar,married,secondary,no,598,yes,no,cellular,may,2025-05-01,69,3,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0240932742069073,D1,PRIORITÉ 4 — Ne pas contacter
39,housemaid,married,primary,no,34,yes,no,cellular,jul,2025-07-01,377,3,,no,0,Q1 — Faible solde,TIÈDE,0.1880852790691522,D4,PRIORITÉ 3 — Nurturing
41,services,divorced,secondary,no,-19,yes,no,,may,2025-05-01,201,1,,no,0,Q1 — Faible solde,TIÈDE,0.0246899948671753,D2,PRIORITÉ 4 — Ne pas contacter
31,blue-collar,married,primary,no,292,yes,yes,,may,2025-05-01,30,18,,no,0,Q2 — Solde moyen-bas,FROID,0.008049313509985,D1,PRIORITÉ 4 — Ne pas contacter
32,services,married,secondary,no,144,yes,no,,may,2025-05-01,260,11,,no,0,Q2 — Solde moyen-bas,FROID,0.0262338363842123,D2,PRIORITÉ 4 — Ne pas contacter
52,admin.,married,secondary,no,1113,no,yes,cellular,jul,2025-07-01,83,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0642269462265642,D3,PRIORITÉ 4 — Ne pas contacter
41,entrepreneur,married,tertiary,no,121,yes,no,cellular,may,2025-05-01,456,1,failure,no,0,Q1 — Faible solde,TIÈDE,0.5316948346280853,D6,PRIORITÉ 2 — À qualifier
45,management,married,tertiary,no,904,yes,yes,,jun,2025-06-01,14,9,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0149142036321616,D1,PRIORITÉ 4 — Ne pas contacter
29,admin.,single,secondary,no,-498,yes,no,cellular,feb,2025-02-01,99,3,failure,no,0,Q1 — Faible solde,TIÈDE,0.1556224114710738,D4,PRIORITÉ 3 — Nurturing
32,admin.,married,tertiary,no,0,yes,no,,may,2025-05-01,138,1,,no,0,Q1 — Faible solde,TIÈDE,0.0302956414121713,D2,PRIORITÉ 4 — Ne pas contacter
35,blue-collar,married,secondary,no,67,no,no,,may,2025-05-01,60,6,,no,0,Q1 — Faible solde,TIÈDE,0.0116329828129744,D1,PRIORITÉ 4 — Ne pas contacter
54,technician,married,secondary,no,3967,no,yes,cellular,jul,2025-07-01,90,3,,no,0,Q4 — Solde élevé,TIÈDE,0.0401453599955552,D2,PRIORITÉ 4 — Ne pas contacter
41,self-employed,married,secondary,no,305,yes,no,cellular,may,2025-05-01,174,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0900924092163645,D3,PRIORITÉ 4 — Ne pas contacter
42,blue-collar,married,primary,no,260,yes,no,telephone,jul,2025-07-01,175,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0500523151495018,D3,PRIORITÉ 4 — Ne pas contacter
59,management,divorced,tertiary,no,258,yes,no,cellular,apr,2025-04-01,33,1,success,no,0,Q2 — Solde moyen-bas,CHAUD,0.1012992622278417,D3,PRIORITÉ 4 — Ne pas contacter
58,retired,married,primary,no,0,no,no,cellular,aug,2025-08-01,506,1,,no,0,Q1 — Faible solde,CHAUD,0.7286285764548913,D7,PRIORITÉ 1 — Contacter en urgence
32,services,single,secondary,no,72,no,no,cellular,jul,2025-07-01,88,9,,no,0,Q1 — Faible solde,TIÈDE,0.0236734735974494,D1,PRIORITÉ 4 — Ne pas contacter
56,technician,single,primary,no,145,yes,no,telephone,feb,2025-02-01,124,2,other,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1450331744113458,D4,PRIORITÉ 4 — Ne pas contacter
50,management,divorced,tertiary,no,2564,yes,no,cellular,nov,2025-11-01,124,4,failure,no,0,Q4 — Solde élevé,TIÈDE,0.1028286129509494,D3,PRIORITÉ 4 — Ne pas contacter
45,services,married,primary,no,7811,no,no,,jun,2025-06-01,143,2,,no,0,Q4 — Solde élevé,TIÈDE,0.0531033997314531,D3,PRIORITÉ 4 — Ne pas contacter
59,retired,married,secondary,no,5744,no,no,,jun,2025-06-01,632,1,,no,0,Q4 — Solde élevé,CHAUD,0.6354149835557005,D6,PRIORITÉ 1 — Contacter en urgence
47,blue-collar,married,primary,no,673,yes,yes,,jun,2025-06-01,118,4,,no,0,Q3 — Solde moyen-haut,FROID,0.0158096846743433,D1,PRIORITÉ 4 — Ne pas contacter
54,management,single,secondary,no,602,no,no,cellular,jul,2025-07-01,101,2,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0439956464234309,D3,PRIORITÉ 4 — Ne pas contacter
40,services,married,secondary,no,9374,yes,no,cellular,nov,2025-11-01,7,8,failure,no,0,Q4 — Solde élevé,TIÈDE,0.022451886431992,D1,PRIORITÉ 4 — Ne pas contacter
37,management,married,tertiary,no,5016,no,no,cellular,aug,2025-08-01,119,1,,no,0,Q4 — Solde élevé,CHAUD,0.1573476378886349,D4,PRIORITÉ 3 — Nurturing
29,blue-collar,married,secondary,no,508,yes,yes,,jun,2025-06-01,262,5,,no,0,Q2 — Solde moyen-bas,FROID,0.0321316893463197,D2,PRIORITÉ 4 — Ne pas contacter
36,blue-collar,married,primary,no,156,yes,no,cellular,nov,2025-11-01,219,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0634787959750529,D3,PRIORITÉ 4 — Ne pas contacter
33,management,married,tertiary,no,0,yes,no,cellular,jul,2025-07-01,310,1,,no,0,Q1 — Faible solde,TIÈDE,0.2034624110535981,D4,PRIORITÉ 3 — Nurturing
32,management,divorced,tertiary,no,12,no,no,cellular,jul,2025-07-01,321,1,,no,0,Q1 — Faible solde,CHAUD,0.33898241351824,D5,PRIORITÉ 3 — Nurturing
53,technician,married,secondary,no,7984,yes,no,cellular,feb,2025-02-01,151,1,,no,0,Q4 — Solde élevé,TIÈDE,0.4272002390722859,D5,PRIORITÉ 2 — À qualifier
33,services,married,secondary,no,255,yes,yes,cellular,nov,2025-11-01,588,2,failure,no,0,Q2 — Solde moyen-bas,FROID,0.4754540818977952,D5,PRIORITÉ 2 — À qualifier
36,admin.,married,tertiary,no,211,yes,no,,may,2025-05-01,146,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0306546163701942,D2,PRIORITÉ 4 — Ne pas contacter
43,unemployed,divorced,secondary,no,1854,no,no,cellular,nov,2025-11-01,131,2,success,no,0,Q4 — Solde élevé,CHAUD,0.4642298842362126,D5,PRIORITÉ 2 — À qualifier
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,may,2025-05-01,217,1,failure,no,0,Q1 — Faible solde,FROID,0.1511138993223604,D4,PRIORITÉ 3 — Nurturing
52,services,married,secondary,no,431,no,no,cellular,aug,2025-08-01,73,17,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.015788264942905,D1,PRIORITÉ 4 — Ne pas contacter
48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,may,2025-05-01,7,5,,no,0,Q1 — Faible solde,FROID,0.0118112541533026,D1,PRIORITÉ 4 — Ne pas contacter
40,management,married,tertiary,no,552,no,no,cellular,jul,2025-07-01,761,8,,no,0,Q3 — Solde moyen-haut,CHAUD,0.7395001725660225,D7,PRIORITÉ 1 — Contacter en urgence
31,technician,married,secondary,no,465,yes,no,cellular,may,2025-05-01,259,3,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1917497757251517,D4,PRIORITÉ 3 — Nurturing
34,services,single,secondary,no,544,yes,no,,may,2025-05-01,257,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0286019479340693,D2,PRIORITÉ 4 — Ne pas contacter
54,blue-collar,married,primary,no,-636,yes,no,,may,2025-05-01,324,3,,no,0,Q1 — Faible solde,TIÈDE,0.0202328561580163,D1,PRIORITÉ 4 — Ne pas contacter
40,management,married,tertiary,no,7780,no,no,telephone,may,2025-05-01,364,1,other,no,0,Q4 — Solde élevé,CHAUD,0.7233432543875606,D7,PRIORITÉ 1 — Contacter en urgence
55,unemployed,single,primary,no,274,no,no,cellular,feb,2025-02-01,7,5,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0325195815497695,D2,PRIORITÉ 4 — Ne pas contacter
33,management,married,tertiary,no,1148,no,no,cellular,nov,2025-11-01,299,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.5332910105594872,D6,PRIORITÉ 2 — À qualifier
50,management,married,tertiary,no,67,no,yes,,jun,2025-06-01,156,3,,no,0,Q1 — Faible solde,TIÈDE,0.0371541385803255,D2,PRIORITÉ 4 — Ne pas contacter
59,retired,divorced,secondary,no,914,no,no,cellular,jan,2025-01-01,192,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.401675454917167,D5,PRIORITÉ 2 — À qualifier
40,services,married,secondary,no,1293,yes,no,cellular,apr,2025-04-01,128,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.2557973086327545,D4,PRIORITÉ 3 — Nurturing
45,admin.,married,secondary,no,111,yes,no,cellular,aug,2025-08-01,173,1,,no,0,Q1 — Faible solde,TIÈDE,0.181604786262523,D4,PRIORITÉ 3 — Nurturing
32,management,married,tertiary,no,937,no,no,cellular,aug,2025-08-01,90,1,failure,no,0,Q3 — Solde moyen-haut,CHAUD,0.3283394667116545,D5,PRIORITÉ 3 — Nurturing
50,blue-collar,married,,no,605,yes,no,,may,2025-05-01,200,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0301353228109825,D2,PRIORITÉ 4 — Ne pas contacter
58,blue-collar,married,secondary,no,1457,yes,no,cellular,jul,2025-07-01,144,4,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0585335170671903,D3,PRIORITÉ 4 — Ne pas contacter
38,management,married,tertiary,no,1617,yes,no,cellular,apr,2025-04-01,691,1,,no,0,Q3 — Solde moyen-haut,CHAUD,0.8506856783978487,D8,PRIORITÉ 1 — Contacter en urgence
57,technician,married,secondary,no,29207,yes,no,telephone,nov,2025-11-01,232,2,,no,0,Q4 — Solde élevé,TIÈDE,0.1214070210025316,D4,PRIORITÉ 4 — Ne pas contacter
31,blue-collar,married,secondary,no,812,yes,no,cellular,sep,2025-09-01,245,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.4886355143691758,D5,PRIORITÉ 2 — À qualifier
69,retired,married,primary,no,324,no,no,cellular,aug,2025-08-01,875,1,success,no,0,Q2 — Solde moyen-bas,CHAUD,0.9418056762850996,D10,PRIORITÉ 1 — Contacter en urgence
26,admin.,single,secondary,no,1327,no,no,cellular,mar,2025-03-01,171,4,,no,0,Q3 — Solde moyen-haut,CHAUD,0.7626729594947061,D7,PRIORITÉ 1 — Contacter en urgence
30,admin.,married,secondary,no,482,no,no,cellular,apr,2025-04-01,86,1,,no,0,Q2 — Solde moyen-bas,CHAUD,0.4146748991539451,D5,PRIORITÉ 2 — À qualifier
49,blue-collar,married,secondary,no,134,yes,yes,,may,2025-05-01,265,2,,no,0,Q2 — Solde moyen-bas,FROID,0.0225132393274364,D1,PRIORITÉ 4 — Ne pas contacter
36,blue-collar,married,primary,no,347,no,no,cellular,feb,2025-02-01,167,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.2452118467356871,D4,PRIORITÉ 3 — Nurturing
37,technician,married,secondary,no,1824,yes,no,cellular,jul,2025-07-01,112,2,other,no,0,Q4 — Solde élevé,TIÈDE,0.1175045536547907,D4,PRIORITÉ 4 — Ne pas contacter
55,blue-collar,divorced,primary,no,410,no,yes,cellular,jul,2025-07-01,221,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.1083240758478963,D3,PRIORITÉ 4 — Ne pas contacter
36,management,single,tertiary,no,-38,yes,no,,may,2025-05-01,784,1,,no,0,Q1 — Faible solde,TIÈDE,0.7121402455960391,D7,PRIORITÉ 1 — Contacter en urgence
31,self-employed,married,secondary,no,581,yes,no,cellular,oct,2025-10-01,845,1,failure,no,0,Q3 — Solde moyen-haut,TIÈDE,0.8860666434823673,D9,PRIORITÉ 1 — Contacter en urgence
30,technician,divorced,secondary,no,3100,yes,no,,may,2025-05-01,154,4,,no,0,Q4 — Solde élevé,TIÈDE,0.0206647402399742,D1,PRIORITÉ 4 — Ne pas contacter
36,services,married,secondary,no,0,yes,yes,cellular,jul,2025-07-01,201,4,,no,0,Q1 — Faible solde,FROID,0.047373722319466,D3,PRIORITÉ 4 — Ne pas contacter
50,self-employed,married,secondary,no,1138,no,no,cellular,aug,2025-08-01,219,10,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.2589492422114465,D4,PRIORITÉ 3 — Nurturing
53,,married,,no,0,no,no,cellular,aug,2025-08-01,209,5,,no,0,Q1 — Faible solde,TIÈDE,0.1577176488481775,D4,PRIORITÉ 3 — Nurturing
39,services,married,secondary,no,304,yes,yes,,may,2025-05-01,323,1,,no,0,Q2 — Solde moyen-bas,FROID,0.0284985614453859,D2,PRIORITÉ 4 — Ne pas contacter
31,technician,married,tertiary,no,313,yes,no,cellular,aug,2025-08-01,114,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0485586982782117,D3,PRIORITÉ 4 — Ne pas contacter
49,blue-collar,married,primary,no,1898,no,no,cellular,aug,2025-08-01,159,1,,no,0,Q4 — Solde élevé,TIÈDE,0.2498991149992452,D4,PRIORITÉ 3 — Nurturing
35,services,married,secondary,no,142,yes,no,cellular,nov,2025-11-01,315,2,failure,no,0,Q2 — Solde moyen-bas,TIÈDE,0.2856084914164425,D5,PRIORITÉ 3 — Nurturing
45,blue-collar,married,primary,no,4696,no,no,,jun,2025-06-01,99,1,,no,0,Q4 — Solde élevé,TIÈDE,0.0621128811818539,D3,PRIORITÉ 4 — Ne pas contacter
30,management,single,secondary,no,135,no,no,cellular,aug,2025-08-01,112,2,,no,0,Q2 — Solde moyen-bas,CHAUD,0.0435601514920946,D3,PRIORITÉ 4 — Ne pas contacter
47,self-employed,married,primary,no,574,yes,no,cellular,nov,2025-11-01,137,5,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0286517216549077,D2,PRIORITÉ 4 — Ne pas contacter
37,blue-collar,married,primary,no,1322,yes,no,cellular,nov,2025-11-01,14,8,other,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0074178917731311,D1,PRIORITÉ 4 — Ne pas contacter
35,technician,married,tertiary,no,703,no,no,cellular,apr,2025-04-01,169,1,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.7505996871689691,D7,PRIORITÉ 1 — Contacter en urgence
41,management,single,tertiary,no,0,no,no,cellular,aug,2025-08-01,91,2,,no,0,Q1 — Faible solde,CHAUD,0.0380290024104201,D2,PRIORITÉ 4 — Ne pas contacter
35,unemployed,married,secondary,no,1,yes,no,cellular,jul,2025-07-01,173,8,,no,0,Q1 — Faible solde,FROID,0.0500348744674228,D3,PRIORITÉ 4 — Ne pas contacter
60,retired,married,primary,no,55,no,no,cellular,jun,2025-06-01,207,1,,no,0,Q1 — Faible solde,CHAUD,0.5629069204703707,D6,PRIORITÉ 2 — À qualifier
58,technician,married,secondary,no,786,yes,no,,may,2025-05-01,165,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.0289298725028631,D2,PRIORITÉ 4 — Ne pas contacter
28,management,married,tertiary,no,22,yes,no,cellular,jul,2025-07-01,59,3,,no,0,Q1 — Faible solde,TIÈDE,0.0232658632175358,D1,PRIORITÉ 4 — Ne pas contacter
57,unemployed,married,secondary,no,890,no,no,cellular,feb,2025-02-01,343,4,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.527539193006326,D6,PRIORITÉ 2 — À qualifier
35,management,married,tertiary,no,451,yes,no,cellular,apr,2025-04-01,220,6,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.3496864931516137,D5,PRIORITÉ 3 — Nurturing
54,admin.,married,tertiary,no,59,yes,no,cellular,jul,2025-07-01,268,1,,no,0,Q1 — Faible solde,TIÈDE,0.2189852337316094,D4,PRIORITÉ 3 — Nurturing
31,management,single,tertiary,no,15,no,no,cellular,aug,2025-08-01,119,2,,no,0,Q1 — Faible solde,CHAUD,0.0470399650315622,D3,PRIORITÉ 4 — Ne pas contacter
32,blue-collar,single,secondary,no,15341,no,no,,may,2025-05-01,738,3,,no,0,Q4 — Solde élevé,TIÈDE,0.5516049689717614,D6,PRIORITÉ 2 — À qualifier
56,admin.,single,secondary,no,-273,no,no,cellular,jul,2025-07-01,119,2,,no,0,Q1 — Faible solde,CHAUD,0.0360273155479806,D2,PRIORITÉ 4 — Ne pas contacter
35,self-employed,married,tertiary,yes,28,no,yes,cellular,jul,2025-07-01,259,1,,no,0,Q1 — Faible solde,FROID,0.1842943313956916,D4,PRIORITÉ 3 — Nurturing
33,blue-collar,married,secondary,no,58,no,no,,may,2025-05-01,144,2,,no,0,Q1 — Faible solde,TIÈDE,0.0299896625887269,D2,PRIORITÉ 4 — Ne pas contacter
50,technician,married,secondary,no,103,yes,no,cellular,feb,2025-02-01,109,4,failure,no,0,Q1 — Faible solde,FROID,0.1566069226261054,D4,PRIORITÉ 3 — Nurturing
46,management,single,secondary,no,244,yes,no,,may,2025-05-01,244,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.030532291307149,D2,PRIORITÉ 4 — Ne pas contacter
35,services,married,secondary,no,0,no,no,,jun,2025-06-01,115,4,,no,0,Q1 — Faible solde,TIÈDE,0.0286100165339557,D2,PRIORITÉ 4 — Ne pas contacter
49,admin.,married,secondary,no,880,yes,yes,cellular,may,2025-05-01,22,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.019495092432679,D1,PRIORITÉ 4 — Ne pas contacter
56,management,divorced,tertiary,no,-141,no,no,cellular,jul,2025-07-01,101,4,,no,0,Q1 — Faible solde,TIÈDE,0.0252986984757109,D2,PRIORITÉ 4 — Ne pas contacter
33,blue-collar,single,primary,no,447,yes,no,,may,2025-05-01,180,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.0197355669106507,D1,PRIORITÉ 4 — Ne pas contacter
37,entrepreneur,married,primary,no,62,no,no,cellular,jul,2025-07-01,404,2,,no,0,Q1 — Faible solde,TIÈDE,0.4377249574211138,D5,PRIORITÉ 2 — À qualifier
30,blue-collar,single,secondary,no,148,no,no,cellular,apr,2025-04-01,206,1,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.5605596741105355,D6,PRIORITÉ 2 — À qualifier
34,admin.,single,secondary,no,79,yes,no,cellular,jul,2025-07-01,219,3,,no,0,Q1 — Faible solde,TIÈDE,0.1354874752459977,D4,PRIORITÉ 4 — Ne pas contacter
29,blue-collar,single,secondary,no,9,yes,no,cellular,may,2025-05-01,262,3,,no,0,Q1 — Faible solde,TIÈDE,0.2038343051876606,D4,PRIORITÉ 3 — Nurturing
32,management,married,tertiary,no,578,no,yes,cellular,jul,2025-07-01,29,2,,no,0,Q3 — Solde moyen-haut,CHAUD,0.0209591479753354,D1,PRIORITÉ 4 — Ne pas contacter
29,blue-collar,married,primary,no,-382,yes,no,cellular,jul,2025-07-01,35,2,,no,0,Q1 — Faible solde,TIÈDE,0.0098555881926901,D1,PRIORITÉ 4 — Ne pas contacter
50,blue-collar,married,primary,no,888,no,yes,telephone,jul,2025-07-01,160,3,,no,0,Q3 — Solde moyen-haut,TIÈDE,0.040440551858419,D2,PRIORITÉ 4 — Ne pas contacter
58,technician,single,secondary,no,382,no,no,cellular,aug,2025-08-01,460,2,,no,0,Q2 — Solde moyen-bas,TIÈDE,0.6864100399653187,D6,PRIORITÉ 1 — Contacter en urgence
30,management,married,tertiary,no,1390,no,no,cellular,aug,2025-08-01,552,4,,no,0,Q3 — Solde moyen-haut,CHAUD,0.7474807259376729,D7,PRIORITÉ 1 — Contacter en urgence
52,entrepreneur,married,primary,no,-104,no,yes,cellular,jul,2025-07-01,124,1,,no,0,Q1 — Faible solde,TIÈDE,0.0299250831025123,D2,PRIORITÉ 4 — Ne pas contacter
39,management,married,tertiary,no,22,yes,no,,jun,2025-06-01,493,1,,no,0,Q1 — Faible solde,TIÈDE,0.421151714327901,D5,PRIORITÉ 2 — À qualifier
