age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscribed_bin,never_contacted,balance_segment,segment,propension_score,score_decile,priorite
41,management,divorced,tertiary,no,647,yes,no,,16,may,270,1,,0,,no,0,1,Q3 — Solde moyen-haut,CHAUD,0.03384796609838362,D2,PRIORITÉ 4 — Ne pas contacter
46,blue-collar,married,primary,no,143,yes,no,,7,may,279,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.021396166740813738,D1,PRIORITÉ 4 — Ne pas contacter
27,services,single,secondary,no,1928,no,yes,cellular,15,jul,513,5,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.6548694388987363,D6,PRIORITÉ 1 — Contacter en urgence
32,admin.,single,secondary,no,1630,yes,no,cellular,30,jan,122,1,,0,,no,0,1,Q3 — Solde moyen-haut,CHAUD,0.16909867496197628,D4,PRIORITÉ 3 — Nurturing
40,retired,married,secondary,no,102,no,no,cellular,6,may,168,1,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.3007054522372578,D5,PRIORITÉ 3 — Nurturing
38,blue-collar,divorced,primary,no,0,no,no,,12,jun,49,2,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.012531900034701973,D1,PRIORITÉ 4 — Ne pas contacter
36,blue-collar,married,secondary,no,1790,yes,no,cellular,16,apr,386,2,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.4125334871010921,D5,PRIORITÉ 2 — À qualifier
33,management,single,tertiary,no,0,no,no,,27,may,277,1,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.04864334118405845,D3,PRIORITÉ 4 — Ne pas contacter
31,management,single,tertiary,no,1675,no,no,cellular,2,sep,114,2,363.0,1,failure,no,0,0,Q3 — Solde moyen-haut,CHAUD,0.5464205736641299,D6,PRIORITÉ 2 — À qualifier
34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,,0,,no,0,1,Q1 — Faible solde,FROID,0.02195015374173304,D1,PRIORITÉ 4 — Ne pas contacter
34,self-employed,married,secondary,no,-56,yes,no,,19,may,248,3,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.02329079678150617,D1,PRIORITÉ 4 — Ne pas contacter
45,admin.,married,secondary,no,0,no,no,cellular,14,aug,113,2,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.041300251147619815,D2,PRIORITÉ 4 — Ne pas contacter
52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.011070871049583788,D1,PRIORITÉ 4 — Ne pas contacter
37,services,single,tertiary,no,223,yes,no,,28,may,25,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.013956500701462557,D1,PRIORITÉ 4 — Ne pas contacter
30,blue-collar,married,primary,no,5956,yes,yes,cellular,20,nov,405,1,139.0,1,failure,no,0,0,Q4 — Solde élevé,TIÈDE,0.31209434411543235,D5,PRIORITÉ 3 — Nurturing
35,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328.0,5,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.07511359903337446,D3,PRIORITÉ 4 — Ne pas contacter
31,technician,single,secondary,no,4888,yes,no,telephone,5,may,475,4,166.0,2,failure,no,0,0,Q4 — Solde élevé,TIÈDE,0.6027674943205207,D6,PRIORITÉ 1 — Contacter en urgence
47,housemaid,married,primary,no,183,no,no,cellular,13,aug,144,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.18136827519473456,D4,PRIORITÉ 3 — Nurturing
32,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,95,1,,0,,no,0,1,Q1 — Faible solde,FROID,0.046512830538276824,D3,PRIORITÉ 4 — Ne pas contacter
32,technician,divorced,secondary,no,-262,yes,no,telephone,28,aug,85,24,,0,,no,0,1,Q1 — Faible solde,FROID,0.019360765921759247,D1,PRIORITÉ 4 — Ne pas contacter
39,blue-collar,single,secondary,no,169,yes,no,,9,may,38,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.012562820086426736,D1,PRIORITÉ 4 — Ne pas contacter
31,blue-collar,married,secondary,no,3364,yes,no,cellular,20,nov,290,1,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.25069192026173304,D4,PRIORITÉ 3 — Nurturing
31,technician,married,tertiary,no,15,no,no,,2,jun,389,1,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.13772795236689622,D4,PRIORITÉ 4 — Ne pas contacter
44,management,married,tertiary,no,126,yes,no,,13,may,92,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.026587915569687325,D2,PRIORITÉ 4 — Ne pas contacter
40,entrepreneur,married,tertiary,no,1953,yes,no,,6,jun,112,5,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.028269746021246905,D2,PRIORITÉ 4 — Ne pas contacter
77,retired,married,primary,no,1385,no,no,telephone,8,sep,160,4,,0,,no,0,1,Q3 — Solde moyen-haut,CHAUD,0.5056390187366804,D5,PRIORITÉ 2 — À qualifier
34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251.0,3,failure,no,0,0,Q2 — Solde moyen-bas,FROID,0.12638956046228775,D4,PRIORITÉ 4 — Ne pas contacter
48,technician,married,secondary,no,178,yes,no,,17,jun,320,4,,0,,no,0,1,Q2 — Solde moyen-bas,FROID,0.02867801783402743,D2,PRIORITÉ 4 — Ne pas contacter
31,technician,single,secondary,no,1819,yes,no,,15,may,226,2,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.032012426815075753,D2,PRIORITÉ 4 — Ne pas contacter
31,management,single,tertiary,no,0,no,no,cellular,19,aug,155,4,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.06837173225030423,D3,PRIORITÉ 4 — Ne pas contacter
32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.05022944214312479,D3,PRIORITÉ 4 — Ne pas contacter
42,admin.,married,secondary,no,214,yes,no,,28,may,21,24,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.010808351069937537,D1,PRIORITÉ 4 — Ne pas contacter
35,management,single,tertiary,no,0,no,no,cellular,25,aug,81,6,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.02622424834251087,D2,PRIORITÉ 4 — Ne pas contacter
57,entrepreneur,married,primary,no,1153,yes,yes,,9,jun,238,6,,0,,no,0,1,Q3 — Solde moyen-haut,FROID,0.022700060608354323,D1,PRIORITÉ 4 — Ne pas contacter
56,retired,married,secondary,no,415,no,no,cellular,22,aug,158,2,,0,,no,0,1,Q2 — Solde moyen-bas,CHAUD,0.09961386976916728,D3,PRIORITÉ 4 — Ne pas contacter
34,management,married,tertiary,no,101,no,no,cellular,8,aug,472,2,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.618270503158714,D6,PRIORITÉ 1 — Contacter en urgence
52,technician,married,secondary,no,1490,no,yes,,17,jun,420,4,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.17153730821618082,D4,PRIORITÉ 3 — Nurturing
31,admin.,single,secondary,no,779,yes,yes,cellular,3,apr,219,2,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.21490866547058213,D4,PRIORITÉ 3 — Nurturing
42,technician,single,secondary,no,2036,yes,no,cellular,19,nov,259,2,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.15951801154044723,D4,PRIORITÉ 3 — Nurturing
46,blue-collar,married,primary,no,333,yes,no,cellular,31,jul,284,4,,0,,no,0,1,Q2 — Solde moyen-bas,FROID,0.09440352373866445,D3,PRIORITÉ 4 — Ne pas contacter
32,technician,married,secondary,no,963,no,no,cellular,28,aug,15,13,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.011592473811785117,D1,PRIORITÉ 4 — Ne pas contacter
47,blue-collar,married,secondary,no,4709,no,no,cellular,22,aug,78,4,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.03484159335028207,D2,PRIORITÉ 4 — Ne pas contacter
46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,277,2,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.22513545087373743,D4,PRIORITÉ 3 — Nurturing
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347.0,4,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.030384666082445454,D2,PRIORITÉ 4 — Ne pas contacter
42,admin.,single,secondary,no,243,yes,no,,14,may,46,5,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.01106404932997369,D1,PRIORITÉ 4 — Ne pas contacter
31,self-employed,married,tertiary,no,414,no,no,cellular,14,aug,169,5,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.096743672495227,D3,PRIORITÉ 4 — Ne pas contacter
47,admin.,single,tertiary,no,0,no,no,cellular,29,jan,137,1,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.22662767581635385,D4,PRIORITÉ 3 — Nurturing
60,retired,married,tertiary,no,2196,no,no,cellular,15,jun,318,3,,0,,no,0,1,Q4 — Solde élevé,CHAUD,0.8477927844498695,D8,PRIORITÉ 1 — Contacter en urgence
35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,100,1,169.0,12,other,no,0,0,Q3 — Solde moyen-haut,TIÈDE,0.08518958899230374,D3,PRIORITÉ 4 — Ne pas contacter
46,services,divorced,secondary,no,281,yes,yes,cellular,6,may,267,1,,0,,no,0,1,Q2 — Solde moyen-bas,FROID,0.15166495047044912,D4,PRIORITÉ 3 — Nurturing
40,services,married,secondary,no,518,no,no,telephone,17,jul,84,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.07139570725275245,D3,PRIORITÉ 4 — Ne pas contacter
48,,married,,no,3,no,no,cellular,19,aug,104,2,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.037462017739400125,D2,PRIORITÉ 4 — Ne pas contacter
52,blue-collar,married,primary,no,36,no,no,cellular,13,aug,109,2,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.024433878080243727,D1,PRIORITÉ 4 — Ne pas contacter
50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.047630030782085275,D3,PRIORITÉ 4 — Ne pas contacter
34,technician,married,secondary,no,883,no,no,telephone,3,feb,166,2,173.0,3,failure,no,0,0,Q3 — Solde moyen-haut,TIÈDE,0.3730682344555691,D5,PRIORITÉ 2 — À qualifier
34,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,269,1,92.0,2,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.7672470268295473,D7,PRIORITÉ 1 — Contacter en urgence
44,management,married,tertiary,no,3091,yes,no,,17,jun,331,4,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.04833774817535582,D3,PRIORITÉ 4 — Ne pas contacter
44,blue-collar,married,primary,no,2791,no,no,,18,jun,335,1,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.05399872725480816,D3,PRIORITÉ 4 — Ne pas contacter
28,services,single,secondary,no,217,yes,no,cellular,9,feb,379,3,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.4573721210187769,D5,PRIORITÉ 2 — À qualifier
28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.49617626856430197,D5,PRIORITÉ 2 — À qualifier
29,management,married,secondary,no,0,yes,no,,2,jun,85,4,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.024397473036519148,D1,PRIORITÉ 4 — Ne pas contacter
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105.0,1,success,no,0,0,Q2 — Solde moyen-bas,CHAUD,0.9166019336685737,D10,PRIORITÉ 1 — Contacter en urgence
55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,,0,,no,0,1,Q3 — Solde moyen-haut,CHAUD,0.09493386877614966,D3,PRIORITÉ 4 — Ne pas contacter
31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.09454760962569918,D3,PRIORITÉ 4 — Ne pas contacter
31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109.0,5,failure,no,0,0,Q2 — Solde moyen-bas,CHAUD,0.40439661742996963,D5,PRIORITÉ 2 — À qualifier
32,management,single,tertiary,no,111,yes,no,,8,may,162,2,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.028534705327492013,D2,PRIORITÉ 4 — Ne pas contacter
31,technician,single,tertiary,no,1166,yes,no,,3,jun,207,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.05082625578320873,D3,PRIORITÉ 4 — Ne pas contacter
47,housemaid,married,secondary,no,582,no,no,cellular,13,aug,73,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.04478162602612104,D3,PRIORITÉ 4 — Ne pas contacter
34,technician,single,secondary,no,513,yes,no,cellular,5,may,165,3,169.0,5,other,no,0,0,Q2 — Solde moyen-bas,TIÈDE,0.15589234129414276,D4,PRIORITÉ 3 — Nurturing
53,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.22962781602456564,D4,PRIORITÉ 3 — Nurturing
29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,,0,,no,0,1,Q4 — Solde élevé,CHAUD,0.5543403775184574,D6,PRIORITÉ 2 — À qualifier
50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113.0,1,failure,no,0,0,Q4 — Solde élevé,CHAUD,0.8325495011834685,D8,PRIORITÉ 1 — Contacter en urgence
49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,,0,,no,0,1,Q1 — Faible solde,FROID,0.010426186709297233,D1,PRIORITÉ 4 — Ne pas contacter
32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.10685401263159958,D3,PRIORITÉ 4 — Ne pas contacter
42,technician,married,secondary,no,89,yes,no,cellular,5,may,159,1,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.10094023668985026,D3,PRIORITÉ 4 — Ne pas contacter
37,admin.,single,secondary,no,796,yes,no,telephone,29,jan,143,3,,0,,no,0,1,Q3 — Solde moyen-haut,CHAUD,0.13462080014732095,D4,PRIORITÉ 4 — Ne pas contacter
36,technician,married,tertiary,no,571,yes,yes,cellular,31,jul,46,3,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.019207272467722344,D1,PRIORITÉ 4 — Ne pas contacter
33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.5800130270387039,D6,PRIORITÉ 2 — À qualifier
36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345.0,2,failure,no,0,0,Q3 — Solde moyen-haut,TIÈDE,0.02576307309536728,D2,PRIORITÉ 4 — Ne pas contacter
30,services,married,secondary,no,271,yes,no,,15,may,365,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.035626752792844954,D2,PRIORITÉ 4 — Ne pas contacter
57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.5268863118633478,D6,PRIORITÉ 2 — À qualifier
37,admin.,married,tertiary,no,2741,no,no,,16,jun,204,4,,0,,no,0,1,Q4 — Solde élevé,CHAUD,0.07550735074942767,D3,PRIORITÉ 4 — Ne pas contacter
25,services,divorced,secondary,no,1694,no,no,cellular,7,jul,159,2,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.2373139623598145,D4,PRIORITÉ 3 — Nurturing
70,retired,divorced,primary,no,383,no,no,cellular,28,apr,50,2,,0,,no,0,1,Q2 — Solde moyen-bas,CHAUD,0.1063444162422388,D3,PRIORITÉ 4 — Ne pas contacter
41,management,married,tertiary,no,298,no,no,cellular,4,may,63,3,272.0,1,other,no,0,0,Q2 — Solde moyen-bas,CHAUD,0.08123327216072282,D3,PRIORITÉ 4 — Ne pas contacter
26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43.0,5,other,no,0,0,Q2 — Solde moyen-bas,TIÈDE,0.03958037630345512,D2,PRIORITÉ 4 — Ne pas contacter
53,entrepreneur,married,primary,no,694,yes,no,,14,may,157,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.020144856128259492,D1,PRIORITÉ 4 — Ne pas contacter
55,management,married,,no,179,no,no,,19,jun,97,1,,0,,no,0,1,Q2 — Solde moyen-bas,CHAUD,0.07448741941820117,D3,PRIORITÉ 4 — Ne pas contacter
23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356.0,2,failure,no,0,0,Q2 — Solde moyen-bas,TIÈDE,0.3932196069627315,D5,PRIORITÉ 2 — À qualifier
45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342.0,1,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.5377000875409931,D6,PRIORITÉ 2 — À qualifier
34,self-employed,married,secondary,no,179,yes,yes,cellular,24,jul,137,4,,0,,no,0,1,Q2 — Solde moyen-bas,FROID,0.027228832695960235,D2,PRIORITÉ 4 — Ne pas contacter
35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.11768694096178801,D4,PRIORITÉ 4 — Ne pas contacter
30,management,divorced,tertiary,no,46,no,no,cellular,13,aug,382,3,,0,,no,0,1,Q1 — Faible solde,CHAUD,0.5038507382745492,D5,PRIORITÉ 2 — À qualifier
36,admin.,divorced,secondary,no,246,yes,no,,16,may,206,2,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.031148341067981967,D2,PRIORITÉ 4 — Ne pas contacter
48,self-employed,married,tertiary,no,7,yes,no,,5,may,286,1,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.03029458628510374,D2,PRIORITÉ 4 — Ne pas contacter
67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,,0,,no,0,1,Q4 — Solde élevé,CHAUD,0.36999829577545584,D5,PRIORITÉ 2 — À qualifier
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114.0,3,failure,no,0,0,Q3 — Solde moyen-haut,TIÈDE,0.1953891774142717,D4,PRIORITÉ 3 — Nurturing
38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175.0,6,failure,no,0,0,Q4 — Solde élevé,TIÈDE,0.08302255001107617,D3,PRIORITÉ 4 — Ne pas contacter
44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329.0,2,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.03515833624364225,D2,PRIORITÉ 4 — Ne pas contacter
54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104.0,2,failure,no,0,0,Q2 — Solde moyen-bas,TIÈDE,0.14452872796584565,D4,PRIORITÉ 4 — Ne pas contacter
42,management,divorced,tertiary,no,461,yes,no,,3,jun,72,1,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.024972698293326604,D2,PRIORITÉ 4 — Ne pas contacter
36,technician,single,tertiary,no,268,no,no,cellular,29,aug,54,12,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.014032456758510217,D1,PRIORITÉ 4 — Ne pas contacter
26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,,0,,no,0,1,Q1 — Faible solde,FROID,0.8421280456532935,D8,PRIORITÉ 1 — Contacter en urgence
35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,,0,,no,0,1,Q2 — Solde moyen-bas,CHAUD,0.11906721440851237,D4,PRIORITÉ 4 — Ne pas contacter
33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330.0,17,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.7494394654547915,D7,PRIORITÉ 1 — Contacter en urgence
58,services,married,secondary,no,1667,yes,yes,,6,may,85,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.02618268884628855,D2,PRIORITÉ 4 — Ne pas contacter
21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99.0,2,success,no,0,0,Q4 — Solde élevé,CHAUD,0.7676637422922427,D7,PRIORITÉ 1 — Contacter en urgence
34,blue-collar,married,secondary,no,4622,yes,yes,,20,may,217,1,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.029240690746958217,D2,PRIORITÉ 4 — Ne pas contacter
38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105.0,1,failure,no,0,0,Q1 — Faible solde,TIÈDE,0.5419367849326927,D6,PRIORITÉ 2 — À qualifier
41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,,0,,no,0,1,Q2 — Solde moyen-bas,FROID,0.011046511468534097,D1,PRIORITÉ 4 — Ne pas contacter
36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.24891122306160585,D4,PRIORITÉ 3 — Nurturing
38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.504307093236381,D5,PRIORITÉ 2 — À qualifier
25,technician,married,secondary,no,-276,yes,no,,4,jun,105,1,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.05659849016823341,D3,PRIORITÉ 4 — Ne pas contacter
34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.04046501722404163,D2,PRIORITÉ 4 — Ne pas contacter
34,technician,married,secondary,no,652,yes,yes,cellular,18,jul,50,4,,0,,no,0,1,Q3 — Solde moyen-haut,FROID,0.011653059981812276,D1,PRIORITÉ 4 — Ne pas contacter
45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176.0,1,other,no,0,0,Q2 — Solde moyen-bas,FROID,0.06484177283891077,D3,PRIORITÉ 4 — Ne pas contacter
30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,,0,,no,0,1,Q2 — Solde moyen-bas,FROID,0.02658078009487801,D2,PRIORITÉ 4 — Ne pas contacter
42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.03311193626211465,D2,PRIORITÉ 4 — Ne pas contacter
50,unemployed,married,secondary,no,3478,yes,no,,13,may,342,3,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.03488974676563495,D2,PRIORITÉ 4 — Ne pas contacter
33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.12664605474944726,D4,PRIORITÉ 4 — Ne pas contacter
35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.7419020582641636,D7,PRIORITÉ 1 — Contacter en urgence
59,blue-collar,married,secondary,no,1376,no,yes,,9,may,61,4,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.014630508096164434,D1,PRIORITÉ 4 — Ne pas contacter
38,blue-collar,married,primary,no,668,no,no,,8,may,238,1,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.05332310500106076,D3,PRIORITÉ 4 — Ne pas contacter
33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,,0,,no,0,1,Q3 — Solde moyen-haut,TIÈDE,0.08970990771398057,D3,PRIORITÉ 4 — Ne pas contacter
45,technician,divorced,,yes,-25,no,yes,,3,jul,158,3,,0,,no,0,1,Q1 — Faible solde,FROID,0.030999766463136836,D2,PRIORITÉ 4 — Ne pas contacter
37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.010953150222413702,D1,PRIORITÉ 4 — Ne pas contacter
35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.05216539591775396,D3,PRIORITÉ 4 — Ne pas contacter
41,blue-collar,single,primary,no,0,yes,no,,16,may,522,5,,0,,no,0,1,Q1 — Faible solde,FROID,0.42382840517750114,D5,PRIORITÉ 2 — À qualifier
33,management,married,tertiary,no,133,yes,no,,26,may,308,4,,0,,no,0,1,Q2 — Solde moyen-bas,TIÈDE,0.0337006169883812,D2,PRIORITÉ 4 — Ne pas contacter
30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42.0,1,other,no,0,0,Q2 — Solde moyen-bas,TIÈDE,0.18327955941961033,D4,PRIORITÉ 3 — Nurturing
49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.09526247859151529,D3,PRIORITÉ 4 — Ne pas contacter
39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196.0,2,failure,no,0,0,Q2 — Solde moyen-bas,CHAUD,0.37131151222052944,D5,PRIORITÉ 2 — À qualifier
44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.45321431985112565,D5,PRIORITÉ 2 — À qualifier
38,blue-collar,married,primary,no,7944,no,no,,17,jun,116,3,,0,,no,0,1,Q4 — Solde élevé,TIÈDE,0.045794876919567594,D3,PRIORITÉ 4 — Ne pas contacter
27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,,0,,no,0,1,Q1 — Faible solde,TIÈDE,0.35337582888997293,D5,PRIORITÉ 2 — À qualifier
45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,,0,,no,0,1,Q3 — Solde moyen-haut,CHAUD,0.742647847367761,D7,PRIORITÉ 1 — Contacter en urgence
